ts_code,trade_date,ret_1d,ret_2d,ret_3d,ret_5d
000004.SZ,20241008,-0.09927495817066379,-0.158393753485778,-0.07417735638594525,0.030674846625766916
000004.SZ,20241022,-0.05288461538461531,-0.023601398601398538,-0.054195804195804165,-0.07342657342657344
000007.SZ,20250425,-0.06564245810055858,-0.04748603351955305,-0.06145251396648055,-0.05307262569832405
000010.SZ,20241031,0.1015625,0.2109375,0.24609375,0.33203125
000014.SZ,20260318,-0.02857142857142858,-0.054545454545454564,-0.06558441558441552,
000021.SZ,20240617,-0.01594101387099589,-0.011031756951132565,-0.043532913909769655,-0.09258170629510576
000021.SZ,20251013,-0.08091748964638412,-0.06021025804396307,-0.03026441541892322,-0.1322077094616121
000029.SZ,20241031,-0.059312638580931276,-0.07427937915742788,-0.02328159645232808,0.03381374722838126
000034.SZ,20230221,-0.016424248529605445,-0.0563631855060559,0.00821406154346871,-0.005970692848342063
000034.SZ,20230301,-0.015139609199015136,0.02163175501223602,-0.00468482222371891,-0.041456186434969955
000035.SZ,20240430,0.027777177506839612,0.04273544907229332,0.027777177506839612,0.01709547621414398
000039.SZ,20250828,-0.008526187576126665,-0.01705237515225344,-0.03410475030450688,-0.047503045066991545
000045.SZ,20241031,-0.10014460787893842,-0.18142446064182527,-0.17488789237668168,-0.15602313726063022
000045.SZ,20250328,0.011366135601868388,0.04633547694662665,0.015738402934785345,-0.11712749953814083
000048.SZ,20250331,0.05642246796432948,0.021876259027414635,0.0247566130884731,-0.014967017240031466
000058.SZ,20240124,0.04337420644008927,-0.008433940795189887,0.0048192216296649715,-0.1734944022141518
000062.SZ,20241030,0.014480720861517415,-0.08688975170868163,-0.17588228750349333,-0.16666802330156094
000066.SZ,20241101,-0.09278350515463918,-0.037800687285223344,0.05841924398625431,0.2806414662084764
000070.SZ,20230322,0.02819956616052055,0.12906724511930578,0.21366594360086744,0.15075921908893686
000151.SZ,20231211,0.041117145073700456,0.019394879751745586,0.03103180760279267,-0.006982156710628407
000151.SZ,20240913,0.0029732408325073845,0.03666997026759167,0.01288404360753237,0.10307234886025785
000151.SZ,20241025,0.06284530386740328,-0.004143646408839796,0.06353591160220984,0.17196132596685065
000158.SZ,20240923,-0.07185122569737956,0.021132713440405793,0.04395604395604402,0.11496196111580725
000158.SZ,20250212,0.02596913812570567,0.006398193451260692,-0.03123823861497932,-0.06473466315393295
000159.SZ,20250623,-0.1004566210045662,-0.1308980213089802,-0.10958904109589052,-0.13850837138508376
000159.SZ,20260112,-0.00952380952380949,0.006349206349206327,-0.014285714285714235,0.012698412698412653
000411.SZ,20251203,-0.01933488012374318,-0.0278422273781902,-0.024748646558391374,-0.065738592420727
000423.SZ,20250901,-0.004436831038432065,-0.02579612731707215,-0.03153255621205797,-0.016696964242267187
000426.SZ,20240411,0.06345500358306944,0.025227890920578977,-0.03975280673771164,0.00840672846498225
000426.SZ,20240521,-0.02160716473166291,-0.06144601271249883,-0.041193123817560684,0.018231683249173125
000426.SZ,20250312,-0.008051837376394033,0.05343892798895067,0.03513862971833248,0.041728500271822844
000426.SZ,20250724,-0.020003911235538685,-0.04615772571946142,-0.05333690147803538,-0.10102824323767967
000506.SZ,20260122,-0.0010256410256409554,0.09897435897435902,0.2087179487179487,0.4625641025641025
000510.SZ,20251205,-0.06724303554274724,-0.09990393852065327,-0.12199807877041302,-0.06147934678194045
000510.SZ,20260122,0.02754820936639124,0.11790633608815426,0.09311294765840228,-0.08374655647382923
000513.SZ,20250327,0.01693208594012985,0.0011288057293421527,0.02765428946177151,0.021162931064501622
000519.SZ,20250623,-0.04221491228070173,0.05372807017543857,0.08497807017543857,0.20010964912280715
000520.SZ,20250519,-0.10017574692442888,-0.14411247803163452,-0.13356766256590524,-0.17223198594024614
000523.SZ,20251203,-0.033519553072625774,0.0027932960893854997,0.008379888268156277,-0.019553072625698387
000525.SZ,20260122,-0.01803278688524579,-0.04426229508196711,-0.052459016393442526,-0.0540983606557377
000536.SZ,20230912,0.09999999999999987,0.140625,0.09999999999999987,0.1656249999999999
000536.SZ,20250211,0.01953125,0.0234375,-0.005859375,0.052734375
000537.SZ,20230712,-0.018842391820455107,-0.012812193346206091,-0.03390997435978593,-0.04898547054540847
000543.SZ,20230529,0.048815807389489985,0.01923061520347935,-0.01923061520347924,0.008876038220947846
000543.SZ,20240514,-0.05487063475741538,-0.07166833236518377,-0.08958571612408195,-0.08174671039576287
000547.SZ,20251202,0.05198776758409762,0.14373088685015278,0.2581039755351682,0.3535168195718652
000553.SZ,20250314,-0.006379585326953596,-0.012759170653907415,-0.019138755980861122,-0.023923444976076458
000554.SZ,20250623,-0.10036241710017002,-0.16758585833682593,-0.1419158797860013,-0.1358040975321121
000560.SZ,20240718,-0.04104477611940305,-0.06343283582089565,-0.059701492537313494,-0.11567164179104483
000566.SZ,20250717,-0.009036144578313143,0.0075301204819278045,0.04969879518072284,0.08132530120481918
000570.SZ,20240412,-0.05109331383756477,-0.14598564402498992,-0.09306460188754484,-0.13138597190836976
000572.SZ,20240722,0.057926829268292845,-0.0030487804878047697,0.09756097560975618,0.21036585365853666
000576.SZ,20240322,-0.050000000000000044,-0.07142857142857151,-0.1071428571428572,-0.06071428571428583
000595.SZ,20241031,-0.10008410428931891,-0.1875525651808243,-0.1766190075693862,-0.22708158116063926
000600.SZ,20250424,0.03829232425220974,0.005891360046087923,-0.0382908082048482,-0.0323994481587605
000603.SZ,20260109,0.08213256484149833,0.11008645533141204,0.17925072046109514,0.1654178674351583
000603.SZ,20260126,0.07961165048543695,0.18764342453662852,0.1968225948808473,-0.030538393645189732
000617.SZ,20250403,-0.09984976007603974,-0.07261800732802892,0.019666099434300754,0.04387312391727605
000620.SZ,20241031,-0.021164021164021052,-0.03703703703703698,0.058201058201058364,0.28042328042328046
000627.SZ,20241008,-0.10049019607843146,-0.1911764705882354,-0.23774509803921573,-0.20833333333333337
000627.SZ,20241209,0.05070993914807298,-0.05476673427991874,0.04056795131845847,0.028397565922920975
000628.SZ,20240305,0.019132489044308754,-0.030906941202844318,-0.037699412927431286,-0.03498310701243912
000628.SZ,20240521,-0.0057545052860480395,0.07671709810997762,0.02800140344383517,-0.04871569466614234
000631.SZ,20241111,-0.03548387096774186,-0.05161290322580647,-0.06774193548387097,-0.07096774193548394
000635.SZ,20241223,-0.017057569296375252,-0.11407249466950964,-0.13539445628997882,-0.16098081023454158
000659.SZ,20250411,0.03821656050955413,0.06369426751592355,0.047770700636942554,0.07643312101910826
000661.SZ,20230418,-0.03352356044207172,-0.05037738603830366,-0.029664002640750087,-0.046397217055690554
000665.SZ,20250430,0.020283975659229236,0.05070993914807298,0.04259634888438124,0.014198782961460488
000678.SZ,20250312,0.10015898251192357,0.026232114467408696,0.12877583465818754,0.3656597774244832
000678.SZ,20250507,0.05107913669064734,0.09999999999999987,0.2100719424460431,0.3057553956834531
000678.SZ,20250512,-0.019024970273483932,0.07907253269916747,0.07253269916765759,0.017835909631391145
000682.SZ,20250423,-0.004889493503676956,-0.013692553380256656,-0.003913566372902744,-0.06653457147926889
000685.SZ,20251010,0.030000000000000027,-0.046428571428571486,-0.05999999999999994,-0.09285714285714286
000688.SZ,20241217,-0.09459459459459463,-0.13390663390663404,-0.13574938574938578,-0.1744471744471745
000688.SZ,20250728,-0.016393442622950838,-0.013661202185792476,-0.04986338797814205,-0.06079234972677594
000688.SZ,20260126,-0.08196721311475408,-0.044849984534488074,-0.09866996597587374,-0.17290442313640586
000690.SZ,20240409,0.003670400466185386,0.011009178024539379,0.0,0.01651477872381757
000691.SZ,20250922,0.04967602591792675,0.10259179265658758,0.15766738660907142,0.2764578833693305
000708.SZ,20250320,0.026144065305574005,0.03169537502834441,0.02931864181874677,0.006332356325217781
000715.SZ,20240111,-0.07181341180203271,-0.008078665904881044,-0.10682255442334698,-0.26750486950443775
000715.SZ,20251201,-0.006006006006005982,-0.028528528528528607,-0.05405405405405406,-0.04654654654654666
000722.SZ,20260312,-0.04408677396780958,-0.05878236529041292,-0.04898530440867732,-0.047585724282715125
000727.SZ,20231012,0.10097719869706845,0.10097719869706845,-0.006514657980456029,-0.013029315960912058
000727.SZ,20241104,0.03886925795053009,0.014134275618374659,0.11660777385159005,0.12367491166077738
000737.SZ,20230221,-0.010159460256446318,-0.026124749755126686,-0.0377364082395949,-0.0449929538749243
000737.SZ,20250702,-0.00160941589582686,-0.07810544112626605,-0.09259831255181838,-0.09017606034496783
000738.SZ,20230203,-0.021188046757736112,-0.026767439392331283,-0.04014736874023983,-0.053159634307200165
000750.SZ,20241107,-0.04873587616984354,-0.04873587616984354,-0.07220204098007887,-0.10469323296204724
000758.SZ,20250721,-0.01883830455259028,-0.014128728414442682,0.03453689167974883,-0.009419152276295195
