ts_code,trade_date,ret_1d,ret_2d,ret_3d,ret_5d
000403.SZ,20240207,-0.01779245685062858,0.014383123801406272,0.038984099925928106,-0.0056822217487036975
000564.SZ,20240911,0.006250000000000089,0.018749999999999822,0.006250000000000089,0.13749999999999996
000564.SZ,20241204,0.09941520467836251,0.09649122807017552,0.014619883040935644,0.067251461988304
000980.SZ,20250224,0.08636363636363642,0.19545454545454533,0.16363636363636358,0.1863636363636363
001201.SZ,20250630,0.019280205655527016,0.05976863753213357,0.07133676092545005,0.055269922879177535
001201.SZ,20250701,0.039722572509457654,0.05107187894073162,0.052332912988650726,0.031525851197982346
001256.SZ,20240325,0.0020709329764376783,-0.026147289824956843,0.0013806219842920076,0.039918289719296896
001267.SZ,20240516,0.04090953081003379,0.14545534146577532,0.2590913908871797,0.431817448649944
001267.SZ,20240516,0.04090953081003379,0.14545534146577532,0.2590913908871797,0.431817448649944
001267.SZ,20240520,0.09920600595042917,0.20833140551229423,0.2499984912704909,0.17063328418227863
001326.SZ,20240509,0.05027547128349208,0.0755387778806762,0.054278045488078464,0.021012206543293166
001330.SZ,20250901,-0.03125000000000011,-0.042279411764705954,-0.05147058823529416,0.045955882352941124
001358.SZ,20240621,-0.04089378307585401,-0.017591859148495814,0.004349368491133765,-0.024181516884782983
001378.SZ,20240506,0.020619492152905927,0.0017167786988776523,0.006874373902060027,-0.03848778292367783
001379.SZ,20240719,0.09975980784627714,0.20981585268214564,0.33095276220976766,0.6104483586869496
001382.SZ,20250922,0.01743638077285592,0.01225259189443939,-0.013195098963242113,-0.03251649387370392
001387.SZ,20240712,-0.030936491479139572,-0.03813577885191077,-0.04101257319762264,-0.033813285824851436
001389.SZ,20241008,0.03621118684409819,0.006000216379963064,-0.052495942875689816,-0.04114032240614529
002181.SZ,20250221,-0.00957013319589628,-0.033493855594388666,-0.033493855594388666,-0.1164280307300809
002188.SZ,20240322,-0.02371541501976271,-0.011857707509881354,-0.035573122529644174,-0.01383399209486158
002354.SZ,20250430,0.03571428571428559,0.13975155279503104,0.09782608695652173,0.11801242236024834
002708.SZ,20240122,0.018801410105757865,0.04582843713278506,0.031727379553466495,-0.06462984723854293
002958.SZ,20250326,-0.003267742425008824,-0.003267742425008824,0.009803227275026583,0.03594853895830186
300603.SZ,20250205,0.0056764427625355385,0.052034058656575066,0.26206244087038777,0.31598864711447483
300678.SZ,20240509,-0.02580392376367857,-0.05578839103299649,-0.034172007500489765,-0.043932439618258656
300680.SZ,20240506,0.0803508123856791,0.041641096527029076,0.035188484202122394,-0.014662861432682472
300990.SZ,20240513,-0.05458589151072446,-0.05458589151072446,-0.05924282852293017,-0.06504414234988509
300990.SZ,20240513,-0.05458589151072446,-0.05458589151072446,-0.05924282852293017,-0.06504414234988509
300990.SZ,20240513,-0.05458589151072446,-0.05458589151072446,-0.05924282852293017,-0.06504414234988509
301042.SZ,20240805,0.03054153176227703,0.02745179553485544,0.021617584368823772,0.0017122141465528706
301042.SZ,20240805,0.03054153176227703,0.02745179553485544,0.021617584368823772,0.0017122141465528706
301082.SZ,20241028,0.006676340090751243,-0.044234946782188644,-0.03255135162337397,-0.08514011088092466
301109.SZ,20251013,-0.006134969325153339,0.017041581458759447,0.008861622358554921,-0.013633265167007469
301149.SZ,20241111,-0.022854373275669304,-0.031084557452837114,-0.04936246364924324,-0.09232532995302356
301175.SZ,20250228,0.0,0.0077226339047054005,-0.0038603158331014242,0.009652791821256113
301208.SZ,20250707,-0.017961733697774318,0.038071065989847774,-0.05778992581023035,-0.039632955876610754
301208.SZ,20250707,-0.017961733697774318,0.038071065989847774,-0.05778992581023035,-0.039632955876610754
301272.SZ,20240115,-0.014978463192824143,-0.05738199896077645,-0.07469369985695629,-0.1585297593133902
301277.SZ,20240715,-0.003949345061279419,-0.010268750325713172,0.00394934506127953,0.010268750325713505
301277.SZ,20240715,-0.003949345061279419,-0.010268750325713172,0.00394934506127953,0.010268750325713505
301291.SZ,20240102,-0.010116275135616637,0.004695365159563369,0.05852477566379832,0.03612686884179728
301322.SZ,20260306,-0.01938657407407407,-0.00318287037037035,0.010127314814814659,-0.05092592592592604
301332.SZ,20240520,-0.03310225907024544,-0.028016302927908354,-0.0789455349833661,-0.09762597321164201
301345.SZ,20240920,-0.021975984395048553,-0.027158474808831934,-0.058959867684251877,-0.014651892397036348
301345.SZ,20240923,-0.005298939832860561,-0.0378149030075986,-0.041286229960717735,0.1322611590554048
301345.SZ,20240923,-0.005298939832860561,-0.0378149030075986,-0.041286229960717735,0.1322611590554048
301356.SZ,20240513,0.01218729955099418,0.0025657472738935816,0.03463758819756246,0.032071840923669104
301356.SZ,20240514,-0.009505703422053147,0.02217997465145749,0.0583016476552598,0.0
301356.SZ,20240514,-0.009505703422053147,0.02217997465145749,0.0583016476552598,0.0
301358.SZ,20240301,-0.004346785036745016,-0.028239367874311583,-0.026069659072071927,-0.04055034719024553
301366.SZ,20240326,-0.06576377517804655,-0.010036694351831854,-0.008650792085067804,0.02457633806151227
301371.SZ,20250801,0.0022684310018903364,0.002646502835538689,-0.0015122873345935206,0.005671077504725952
301371.SZ,20250801,0.0022684310018903364,0.002646502835538689,-0.0015122873345935206,0.005671077504725952
301421.SZ,20240223,0.009113450859704386,0.050745969090787435,-0.07125175620525848,0.05302485448585004
301446.SZ,20240725,-0.013869855277622967,-0.028738661405860122,-0.05748234266524099,-0.03815590661064516
301456.SZ,20240115,-0.026785264324950875,-0.076355641788036,-0.10591266441566294,-0.14963085218968897
301458.SZ,20250710,-0.039567321377739884,-0.018218047253060088,0.02362653003131232,0.03558212354113288
301458.SZ,20260112,-0.04699093157460843,-0.05001374003847214,-0.05221214619400927,-0.025281670788678268
301469.SZ,20240222,0.0400114396753013,0.029065394198674044,0.052849732813063044,-0.006041088806356232
301498.SZ,20240219,0.028880329434606278,0.03145860407826673,0.03403687872192718,0.06136972145239339
301500.SZ,20240321,-0.05637961531497648,-0.09446510397080743,-0.10336494937255392,-0.09495953982646
301500.SZ,20250320,-0.015799832834533123,0.015314513737226587,0.02680713958316483,0.02154277548599315
301500.SZ,20250321,0.031613839958359424,0.04329096238665309,0.10116976686847634,0.029182532942497952
301509.SZ,20240205,0.036025067144136,0.012126870443790683,0.00570661209873391,0.2099143112930042
301510.SZ,20240227,-0.10459521651209802,-0.04111046770736371,-0.015113250849646653,0.002722507374720795
301519.SZ,20250127,0.013202739040710565,0.02562378838096424,0.028727096491776516,0.03183040460258901
301533.SZ,20250218,0.036794542505727,0.053319113220287484,0.058310877755409773,0.007172111749894183
301533.SZ,20250218,0.036794542505727,0.053319113220287484,0.058310877755409773,0.007172111749894183
301536.SZ,20240930,0.19989701548846273,0.08458240290395924,0.029210384101638676,0.009905886431535782
301538.SZ,20240920,0.019451068513253178,0.047009997248463664,0.06629826653214699,0.19630376960469587
301580.SZ,20241226,-0.0308914680495862,-0.033242460838986965,-0.08891148367847124,-0.15994965012609674
301601.SZ,20250715,0.002924831822170182,0.008482012284293683,0.020473822755191717,0.014331675928634269
301611.SZ,20250217,-0.022484964577204503,0.017751198684368807,-0.004564400386830814,0.019102735422287465
600179.SH,20250320,0.0034246575342467,0.047945205479452024,0.03082191780821919,0.03082191780821919
600562.SH,20240619,-0.030349067021149367,-0.037241786761758155,-0.0806940546775543,-0.06000182868074744
600733.SH,20240920,0.006191950464396356,0.034055727554179516,0.06656346749225994,0.13622291021671828
600796.SH,20250117,0.008606298599638462,-0.017212597199276924,-0.0327022047693597,-0.04130850336899827
601121.SH,20240801,-0.010326149671472384,-0.02581712259548985,-0.01204834022792356,-0.017211415063659863
601121.SH,20240802,-0.015652604056250574,-0.0017401597060279217,-0.010435658257367031,-0.020869549855133895
601860.SH,20240103,0.0,0.007846357570337803,-0.003921029098163165,-0.007842058196326662
601963.SH,20250205,0.010056602481595789,0.005587130334264501,-0.017876727988923258,0.002235316373866647
603062.SH,20240507,-0.002058793088497324,0.028540578643937886,0.0010265992710307703,-0.01954454797463423
603082.SH,20240730,0.09990299390057555,0.10874649515633927,0.115297728994193,0.12938354617091696
603091.SH,20250320,-0.011588569620682332,-0.018051773426288942,-0.023846058236630108,-0.01270268132563479
603107.SH,20240506,-0.02076050071252078,-0.018781845582882983,-0.003460083452086815,-0.07266175249382312
603111.SH,20240311,0.030498913155988072,0.001606113928854791,0.008027119345823452,0.009631508125452992
603162.SH,20240930,0.08526493606466246,-0.023157849719881884,0.04947397682076726,0.0052634392507378
603205.SH,20250507,0.00767423911949261,-0.01585852823730749,-0.00741921412033153,-0.0002550249991610798
603270.SH,20240301,-0.0008537003951664124,0.010697658044586111,0.11168073365427778,0.0954208214886072
603275.SH,20240223,0.036226831677415694,0.05807913543663945,-0.014662134681308503,0.03939050607169858
603276.SH,20240325,0.006776206150922004,-0.031264203176002314,-0.02553472805652346,0.008855895437079209
603276.SH,20240925,0.03574029374463028,0.0812338910935646,0.16978275989035718,0.10641901566910761
603282.SH,20240429,0.0034844103563271833,0.025395990866308837,0.04481797048560088,0.03585437638848088
603282.SH,20240429,0.0034844103563271833,0.025395990866308837,0.04481797048560088,0.03585437638848088
603310.SH,20250214,-0.0005131078102338371,-0.028864932222646966,-0.0010314514144497133,-0.011853837575198978
603341.SH,20240902,0.013193824712904645,0.0026398337011643846,-0.008178675059984042,-0.030077538435230644
603344.SH,20240920,0.02167074066360497,0.061756678249240915,0.06067697771541969,0.149513860724112
603375.SH,20240724,0.007132004647421475,0.015750588375487817,0.002675246521881558,0.04160633955968662
603566.SH,20240318,0.01130022587726276,0.0327044825501861,0.05113097699869562,-0.005942798969236107
603612.SH,20240514,-0.005836550415494357,-0.007138650788457768,0.0025976575279722525,0.020768173787868882
603687.SH,20250217,-0.012857173726707583,0.0,0.017142898302276777,0.012857173726707583
605008.SH,20250826,-0.0525316455696202,-0.044303797468354444,-0.04683544303797471,-0.03924050632911402
605008.SH,20250827,0.008684034736138768,0.006012024048096087,0.025384101536406023,0.0394121576486306
688046.SH,20240425,0.019832861525943768,0.07767870764327967,0.051234892275354715,0.07685657620395636
688120.SH,20240607,0.04232268810600548,0.05910590326242704,0.0502449611970297,0.039977760407942986
688137.SH,20240930,0.07084910762574381,-0.039210383991346576,-0.01649540292049756,-0.07111952406706312
688141.SH,20240719,0.030018761726078758,-0.026266416510318913,-0.05315822388993119,-0.06941838649155718
688141.SH,20240719,0.030018761726078758,-0.026266416510318913,-0.05315822388993119,-0.06941838649155718
688141.SH,20241223,0.03395585738539908,0.08319185059422751,0.13786078098471988,0.10016977928692694
688150.SH,20240318,0.007146510778224258,0.0033369869687005504,-0.0161880404335647,-0.0780952380952381
688153.SH,20240513,-0.010387958448166312,-0.030773247277381288,-0.039592804591744635,-0.05919291137650273
688175.SH,20240315,0.04890750519447873,0.057754661796429296,0.0871018117812099,0.05263297203583872
688184.SH,20240311,-0.014361702127659526,-0.019680851063829885,-0.03191489361702138,-0.014361702127659526
688184.SH,20240311,-0.014361702127659526,-0.019680851063829885,-0.03191489361702138,-0.014361702127659526
688184.SH,20240311,-0.014361702127659526,-0.019680851063829885,-0.03191489361702138,-0.014361702127659526
688201.SH,20240620,-0.049145103246236554,-0.10968601973770875,-0.16254155931060277,-0.15242190011012235
688223.SH,20240126,-0.10619399670837781,-0.116149506427068,-0.12168097617379026,-0.12278727012313473
688225.SH,20240219,0.0544692737430168,0.03701117318435743,0.06843575418994408,0.09008379888268148
688252.SH,20240927,0.15469333154155818,0.3855086096841387,0.2655288893232588,0.2783197219490443
688303.SH,20240722,-0.025843881856540185,-0.043776371308016926,-0.011075949367088667,0.005801687763713037
688306.SH,20240322,-0.02608695652173898,-0.032608695652173836,-0.07826086956521727,-0.015217391304347738
688326.SH,20251215,0.02628421856254759,0.06990947758752308,0.07100010906314758,0.26436906969135143
688371.SH,20240802,-0.043820224719101186,0.0011235955056179137,-0.0022471910112359383,-0.0011235955056179137
688375.SH,20240722,-0.03441261072527524,-0.05253457941308892,-0.06538186076785069,-0.03716543295128205
688380.SH,20240603,-0.038324264585988144,-0.03773846980741258,-0.0737014379148122,-0.015919124085827963
688380.SH,20240613,-0.002856156245793273,0.01028333304069462,0.03428558050790431,0.05371680742600615
688380.SH,20240805,0.016243699652416455,0.0087495189972433,0.015619184597818636,0.0174990379944866
688387.SH,20240926,0.0429338103756709,0.18246869409660116,0.2558139534883721,0.1413237924865831
688403.SH,20240819,-0.018492035459221068,-0.021336411749671935,-0.046941541677794296,-0.046941541677794296
688432.SH,20241111,-0.014524927521414988,-0.017431373551341056,-0.06172911630895961,-0.12926382204955555
688433.SH,20240812,0.007868626049452931,-0.003628411858062064,0.005445646511515134,-0.015725137201216488
688433.SH,20240812,0.007868626049452931,-0.003628411858062064,0.005445646511515134,-0.015725137201216488
688435.SH,20240719,0.04278782531980596,0.01764446404940445,-0.03705337450374957,-0.022496691662990842
688435.SH,20240719,0.04278782531980596,0.01764446404940445,-0.03705337450374957,-0.022496691662990842
688459.SH,20241014,0.0018728372057650322,-0.006569190401947034,0.00655968361410042,0.02814009202570622
688503.SH,20251209,0.045612749587836454,0.04286499358856921,0.057886059717896954,0.028393478659094917
688512.SH,20240516,0.0,-0.04682622268470338,-0.10718002081165445,-0.003121748178980144
688512.SH,20240624,-0.06914893617021278,-0.04787234042553201,-0.09255319148936181,-0.13191489361702124
688512.SH,20240624,-0.06914893617021278,-0.04787234042553201,-0.09255319148936181,-0.13191489361702124
688515.SH,20240805,-0.006513026052104243,-0.00985303941215776,-0.007515030060120331,-0.06295925183700735
688522.SH,20260302,-0.08256880733944949,-0.08256880733944949,-0.08915549282521762,-0.10374029640084681
688522.SH,20260302,-0.08256880733944949,-0.08256880733944949,-0.08915549282521762,-0.10374029640084681
688525.SH,20240924,0.010054844606947055,0.0786106032906766,0.15402193784277896,0.6617915904936016
688525.SH,20241216,-0.035121951219512115,0.011382113821138296,0.03886178861788614,0.06829268292682933
688545.SH,20250722,0.011319419879731063,0.011673151750972721,0.018747789175804774,0.01910152104704621
688548.SH,20240219,0.020287654892992002,0.009660788044282054,0.020287654892992002,0.051202176634694174
688570.SH,20241204,0.015595111846734788,0.017056998721468375,0.037523414967739255,0.08723252425741079
688573.SH,20250217,-0.010544815465729385,0.005858230814294263,0.2067955477445813,0.26889279437609837
688576.SH,20240624,-0.012517867040051422,0.019923572824596558,-0.0007037425979405931,0.025741299845395416
688576.SH,20240701,0.015984287656745755,0.028875874265705592,0.018733947726242706,0.013234627587249026
688582.SH,20240102,-0.03679854956518136,-0.04992103649983892,-0.09289640196577553,-0.09624196078838831
688583.SH,20250715,0.034149847569796554,-0.008918410502709917,-0.0321265815331544,-0.0413495478868392
688591.SH,20250213,-0.0362928135524877,-0.037321553656033735,-0.0898312400970841,-0.015958395475611287
688653.SH,20251208,-0.012668250197941378,-0.017418844022169533,-0.028503562945368266,-0.027711797307996888
688661.SH,20250930,0.053786407766990285,-0.003883495145631133,-0.02019417475728158,-0.06407766990291253
688717.SH,20250703,-0.032882739655394566,0.006948824818459043,0.1186439221415374,0.12898208224122376
688717.SH,20250703,-0.032882739655394566,0.006948824818459043,0.1186439221415374,0.12898208224122376
688717.SH,20251105,-0.016136786570986827,0.003002576355123354,-0.037653347676016025,-0.14123018102985707
688721.SH,20251010,0.07400156617071274,0.02114330462020364,0.03563038371182459,-0.04698512137823019
688726.SH,20250429,0.055495136080446095,0.11640343206907855,0.10747076183189441,0.10720024046343868
688726.SH,20251029,0.0067494012627913325,0.010232963204876988,0.033747006313955996,0.0206836490311344
688726.SH,20251104,0.01957372770769905,0.006307090039147534,-0.00282731622444532,0.04414963027403229
688750.SH,20250520,0.001064444349351712,-0.010655141426676451,-0.025038512559373505,0.007461808378621315
688758.SH,20250710,0.01442348210308353,0.05408805788656279,0.048080280282690735,0.04747829855885599
688800.SH,20240722,-0.037191798861403225,-0.05579023075832179,-0.054630361230981306,-0.05230555724386643
830839.BJ,20240812,0.0032225159818048965,0.0,0.010742083203466368,0.007519567221661694
830879.BJ,20240624,-0.004895146330235467,0.004896665618357998,-0.013463931340331081,-0.009791811948593354
831689.BJ,20241016,0.05220580479215875,0.12369059500336732,0.23694652028918495,0.4995902404193344
